Id,Label,timeset,indegree,outdegree,Degree
3377,3377,,19,24,43
3378,3378,,12,20,32
3379,3379,,13,13,26
3380,3380,,11,11,22
3381,3381,,14,13,27
3382,3382,,17,17,34
3383,3383,,15,7,22
3384,3384,,14,15,29
3385,3385,,10,19,29
3386,3386,,10,14,24
3387,3387,,15,17,32
3388,3388,,15,10,25
3389,3389,,11,13,24
3390,3390,,16,28,44
3391,3391,,8,17,25
3392,3392,,18,11,29
3393,3393,,9,12,21
3394,3394,,10,16,26
3395,3395,,16,16,32
3396,3396,,21,28,49
3397,3397,,19,15,34
3398,3398,,8,14,22
3399,3399,,16,17,33
3400,3400,,13,14,27
3401,3401,,17,14,31
3402,3402,,10,14,24
3403,3403,,10,20,30
3404,3404,,14,22,36
3405,3405,,10,15,25
3406,3406,,16,19,35
3407,3407,,13,10,23
3408,3408,,17,19,36
3409,3409,,15,11,26
3410,3410,,12,17,29
3411,3411,,9,16,25
3412,3412,,17,17,34
3413,3413,,16,17,33
3414,3414,,16,9,25
3415,3415,,21,12,33
3416,3416,,11,16,27
3417,3417,,10,11,21
3418,3418,,13,15,28
3419,3419,,13,14,27
3420,3420,,13,17,30
3421,3421,,13,16,29
3422,3422,,18,15,33
3423,3423,,14,23,37
3424,3424,,12,20,32
3425,3425,,11,13,24
3426,3426,,9,13,22
3427,3427,,14,11,25
3428,3428,,17,15,32
3429,3429,,11,13,24
3430,3430,,15,11,26
3431,3431,,17,13,30
3432,3432,,9,12,21
3433,3433,,16,13,29
3434,3434,,23,8,31
3435,3435,,19,8,27
3436,3436,,12,9,21
3437,3437,,20,15,35
3438,3438,,21,11,32
3439,3439,,10,12,22
3440,3440,,10,14,24
3441,3441,,13,11,24
3442,3442,,8,15,23
3443,3443,,11,18,29
3444,3444,,19,13,32
3445,3445,,14,19,33
3446,3446,,19,16,35
3447,3447,,16,11,27
3448,3448,,17,10,27
3449,3449,,20,14,34
3450,3450,,19,16,35
3451,3451,,7,18,25
3452,3452,,16,10,26
3453,3453,,24,16,40
3454,3454,,18,13,31
3455,3455,,15,13,28
3456,3456,,16,22,38
3457,3457,,23,11,34
3458,3458,,20,22,42
3459,3459,,13,16,29
3460,3460,,7,11,18
3461,3461,,10,10,20
3462,3462,,18,25,43
3463,3463,,14,18,32
3464,3464,,12,15,27
3465,3465,,15,21,36
3466,3466,,24,17,41
3467,3467,,14,17,31
3468,3468,,14,13,27
3469,3469,,10,19,29
3470,3470,,15,17,32
3471,3471,,15,20,35
3472,3472,,14,14,28
3473,3473,,13,10,23
3474,3474,,17,8,25
3475,3475,,12,9,21
3476,3476,,16,14,30
3477,3477,,9,19,28
3478,3478,,16,10,26
3479,3479,,13,11,24
3480,3480,,14,16,30
3481,3481,,16,17,33
3482,3482,,8,12,20
3483,3483,,21,15,36
3484,3484,,15,14,29
3485,3485,,17,9,26
3486,3486,,19,9,28
3487,3487,,17,19,36
3488,3488,,15,17,32
3489,3489,,15,25,40
3490,3490,,15,12,27
3491,3491,,12,15,27
3492,3492,,13,17,30
3493,3493,,16,16,32
3494,3494,,16,24,40
3495,3495,,19,14,33
3496,3496,,16,17,33
3497,3497,,13,13,26
3498,3498,,15,12,27
3499,3499,,9,8,17
3500,3500,,15,25,40
3501,3501,,10,21,31
3502,3502,,19,19,38
3503,3503,,7,14,21
3504,3504,,8,19,27
3505,3505,,15,17,32
3506,3506,,11,15,26
3507,3507,,11,16,27
3508,3508,,9,10,19
3509,3509,,15,15,30
3510,3510,,18,16,34
3511,3511,,12,16,28
3512,3512,,17,14,31
3513,3513,,23,13,36
3514,3514,,19,15,34
3515,3515,,17,12,29
3516,3516,,8,14,22
3517,3517,,7,14,21
3518,3518,,17,17,34
3519,3519,,17,11,28
3520,3520,,19,11,30
3521,3521,,14,13,27
3522,3522,,11,11,22
3523,3523,,9,14,23
3524,3524,,13,15,28
3525,3525,,22,7,29
3526,3526,,21,12,33
3527,3527,,15,15,30
3528,3528,,21,12,33
3529,3529,,12,8,20
3530,3530,,11,7,18
3531,3531,,11,16,27
3532,3532,,11,21,32
3533,3533,,13,19,32
3534,3534,,20,10,30
3535,3535,,12,17,29
3536,3536,,12,19,31
3537,3537,,15,18,33
3538,3538,,18,16,34
3539,3539,,19,6,25
3540,3540,,10,19,29
3541,3541,,13,7,20
3542,3542,,17,17,34
3543,3543,,13,16,29
3544,3544,,13,21,34
3545,3545,,16,12,28
3546,3546,,9,10,19
3547,3547,,13,14,27
3548,3548,,13,20,33
3549,3549,,20,13,33
3550,3550,,15,12,27
3551,3551,,14,26,40
3552,3552,,13,18,31
3553,3553,,17,13,30
3554,3554,,18,16,34
3555,3555,,10,17,27
3556,3556,,16,12,28
3557,3557,,15,15,30
3558,3558,,15,15,30
3559,3559,,16,12,28
3560,3560,,9,20,29
3561,3561,,16,12,28
3562,3562,,10,14,24
3563,3563,,17,15,32
3564,3564,,12,16,28
3565,3565,,10,17,27
3566,3566,,11,10,21
3567,3567,,15,23,38
3568,3568,,11,23,34
3569,3569,,13,11,24
3570,3570,,12,19,31
3571,3571,,9,16,25
3572,3572,,16,14,30
3573,3573,,14,9,23
3574,3574,,14,15,29
3575,3575,,18,18,36
3576,3576,,9,16,25
3577,3577,,11,17,28
3578,3578,,12,11,23
3579,3579,,9,22,31
3580,3580,,14,16,30
3581,3581,,16,8,24
3582,3582,,11,16,27
3583,3583,,14,16,30
3584,3584,,11,19,30
3585,3585,,18,13,31
3586,3586,,18,14,32
3587,3587,,16,21,37
3588,3588,,24,22,46
3589,3589,,15,12,27
3590,3590,,16,14,30
3591,3591,,12,19,31
3592,3592,,14,19,33
3593,3593,,17,21,38
3594,3594,,17,12,29
3595,3595,,20,19,39
3596,3596,,19,13,32
3597,3597,,15,16,31
3598,3598,,15,11,26
3599,3599,,18,13,31
3600,3600,,15,18,33
3601,3601,,15,15,30
3602,3602,,12,10,22
3603,3603,,16,17,33
3604,3604,,17,14,31
3605,3605,,13,14,27
3606,3606,,10,15,25
3607,3607,,20,16,36
3608,3608,,17,16,33
3609,3609,,16,17,33
3610,3610,,13,17,30
3611,3611,,16,11,27
3612,3612,,23,12,35
3613,3613,,20,14,34
3614,3614,,23,19,42
3615,3615,,12,14,26
3616,3616,,13,13,26
3617,3617,,25,15,40
3618,3618,,16,13,29
3619,3619,,11,15,26
3620,3620,,16,14,30
3621,3621,,18,12,30
3622,3622,,15,8,23
3623,3623,,18,14,32
3624,3624,,15,14,29
3625,3625,,11,15,26
3626,3626,,17,14,31
3627,3627,,15,14,29
3628,3628,,16,19,35
3629,3629,,14,16,30
3630,3630,,14,12,26
3631,3631,,16,8,24
3632,3632,,12,7,19
3633,3633,,11,12,23
3634,3634,,16,8,24
3635,3635,,16,10,26
3636,3636,,14,15,29
3637,3637,,17,13,30
3638,3638,,20,15,35
3639,3639,,13,22,35
3640,3640,,11,20,31
3641,3641,,8,16,24
3642,3642,,14,16,30
3643,3643,,11,17,28
3644,3644,,12,10,22
3645,3645,,11,11,22
3646,3646,,12,20,32
3647,3647,,12,12,24
3648,3648,,18,14,32
3649,3649,,7,12,19
3650,3650,,13,18,31
3651,3651,,17,15,32
3652,3652,,15,15,30
3653,3653,,19,18,37
3654,3654,,13,11,24
3655,3655,,14,12,26
3656,3656,,17,14,31
3657,3657,,15,11,26
3658,3658,,22,17,39
3659,3659,,14,11,25
3660,3660,,16,20,36
3661,3661,,13,17,30
3662,3662,,14,12,26
3663,3663,,8,16,24
3664,3664,,13,11,24
3665,3665,,13,10,23
3666,3666,,16,10,26
3667,3667,,16,12,28
3668,3668,,15,15,30
3669,3669,,9,13,22
3670,3670,,18,13,31
3671,3671,,20,14,34
3672,3672,,21,8,29
3673,3673,,21,14,35
3674,3674,,17,18,35
3675,3675,,24,13,37
3676,3676,,13,10,23
3677,3677,,10,15,25
3678,3678,,12,10,22
3679,3679,,20,12,32
3680,3680,,19,10,29
3681,3681,,17,7,24
3682,3682,,17,12,29
3683,3683,,15,10,25
3684,3684,,15,16,31
3685,3685,,14,17,31
3686,3686,,13,17,30
3687,3687,,18,14,32
3688,3688,,11,14,25
3689,3689,,11,15,26
3690,3690,,12,11,23
3691,3691,,20,8,28
3692,3692,,16,15,31
3693,3693,,17,17,34
3694,3694,,20,11,31
3695,3695,,23,12,35
3696,3696,,10,10,20
3697,3697,,15,19,34
3698,3698,,16,17,33
3699,3699,,16,10,26
3700,3700,,9,16,25
3701,3701,,20,13,33
3702,3702,,12,15,27
3703,3703,,24,14,38
3704,3704,,13,12,25
3705,3705,,11,13,24
3706,3706,,15,14,29
3707,3707,,14,13,27
3708,3708,,14,15,29
3709,3709,,16,19,35
3710,3710,,13,18,31
3711,3711,,19,14,33
3712,3712,,16,12,28
3713,3713,,12,8,20
3714,3714,,11,14,25
3715,3715,,9,14,23
3716,3716,,12,11,23
3717,3717,,18,10,28
3718,3718,,13,12,25
3719,3719,,17,11,28
3720,3720,,12,10,22
3721,3721,,17,8,25
3722,3722,,11,11,22
3723,3723,,14,10,24
3724,3724,,12,15,27
3725,3725,,8,13,21
3726,3726,,25,17,42
3727,3727,,20,12,32
3728,3728,,13,9,22
3729,3729,,12,12,24
3730,3730,,16,12,28
3731,3731,,11,15,26
3732,3732,,17,12,29
3733,3733,,16,12,28
3734,3734,,10,8,18
3735,3735,,10,14,24
3736,3736,,11,15,26
3737,3737,,15,12,27
3738,3738,,17,18,35
3739,3739,,19,8,27
3740,3740,,16,17,33
3741,3741,,13,11,24
3742,3742,,11,8,19
3743,3743,,10,19,29
3744,3744,,11,12,23
3745,3745,,9,10,19
3746,3746,,11,13,24
3747,3747,,16,16,32
3748,3748,,15,12,27
3749,3749,,17,15,32
3750,3750,,12,17,29
3751,3751,,17,11,28
3752,3752,,12,8,20
3753,3753,,17,11,28
3754,3754,,14,16,30
3755,3755,,14,11,25
3756,3756,,15,12,27
3757,3757,,15,21,36
3758,3758,,13,10,23
3759,3759,,19,15,34
3760,3760,,20,14,34
3761,3761,,14,13,27
3762,3762,,16,11,27
3763,3763,,16,12,28
3764,3764,,16,12,28
3765,3765,,8,12,20
3766,3766,,13,13,26
3767,3767,,17,20,37
3768,3768,,13,15,28
3769,3769,,15,11,26
3770,3770,,21,9,30
3771,3771,,13,15,28
3772,3772,,21,21,42
3773,3773,,17,15,32
3774,3774,,18,7,25
3775,3775,,20,13,33
3776,3776,,14,8,22
3777,3777,,15,11,26
3778,3778,,11,16,27
3779,3779,,14,14,28
3780,3780,,8,13,21
3781,3781,,18,13,31
3782,3782,,17,18,35
3783,3783,,12,16,28
3784,3784,,19,15,34
3785,3785,,9,13,22
3786,3786,,18,15,33
3787,3787,,14,9,23
3788,3788,,18,12,30
3789,3789,,12,12,24
3790,3790,,10,8,18
3791,3791,,9,17,26
3792,3792,,10,11,21
3793,3793,,13,19,32
3794,3794,,19,12,31
3795,3795,,25,10,35
3796,3796,,24,11,35
3797,3797,,18,11,29
3798,3798,,13,13,26
3799,3799,,22,18,40
3800,3800,,15,14,29
3801,3801,,13,14,27
3802,3802,,18,14,32
3803,3803,,13,22,35
3804,3804,,19,14,33
3805,3805,,22,20,42
3806,3806,,15,13,28
3807,3807,,17,9,26
3808,3808,,18,21,39
3809,3809,,13,13,26
3810,3810,,25,16,41
3811,3811,,13,9,22
3812,3812,,15,11,26
3813,3813,,19,8,27
3814,3814,,16,14,30
3815,3815,,9,11,20
3816,3816,,14,11,25
3817,3817,,26,10,36
3818,3818,,25,16,41
3819,3819,,9,14,23
3820,3820,,12,17,29
3821,3821,,18,9,27
3822,3822,,13,9,22
3823,3823,,10,20,30
3824,3824,,15,21,36
3825,3825,,15,17,32
3826,3826,,17,13,30
3827,3827,,14,21,35
3828,3828,,12,10,22
3829,3829,,13,8,21
3830,3830,,15,10,25
3831,3831,,13,18,31
3832,3832,,21,11,32
3833,3833,,8,17,25
3834,3834,,16,17,33
3835,3835,,18,23,41
3836,3836,,13,13,26
3837,3837,,22,12,34
3838,3838,,20,12,32
3839,3839,,23,9,32
3840,3840,,17,14,31
3841,3841,,22,9,31
3842,3842,,18,8,26
3843,3843,,19,12,31
3844,3844,,13,9,22
3845,3845,,21,15,36
3846,3846,,20,20,40
3847,3847,,19,11,30
3848,3848,,8,9,17
3849,3849,,14,13,27
3850,3850,,13,14,27
3851,3851,,18,15,33
3852,3852,,16,11,27
3853,3853,,14,11,25
3854,3854,,16,11,27
3855,3855,,11,14,25
3856,3856,,15,16,31
3857,3857,,18,8,26
3858,3858,,16,9,25
3859,3859,,24,16,40
3860,3860,,14,10,24
3861,3861,,17,10,27
3862,3862,,15,19,34
3863,3863,,9,10,19
3864,3864,,12,14,26
3865,3865,,17,8,25
3866,3866,,13,11,24
3867,3867,,24,20,44
3868,3868,,19,19,38
3869,3869,,14,8,22
3870,3870,,10,16,26
3871,3871,,26,14,40
3872,3872,,19,7,26
3873,3873,,17,12,29
3874,3874,,16,12,28
3875,3875,,15,10,25
3876,3876,,11,12,23
3877,3877,,11,9,20
3878,3878,,20,17,37
3879,3879,,10,9,19
3880,3880,,23,15,38
3881,3881,,13,7,20
3882,3882,,20,11,31
3883,3883,,22,15,37
3884,3884,,16,13,29
3885,3885,,16,13,29
3886,3886,,17,10,27
3887,3887,,13,20,33
3888,3888,,12,20,32
3889,3889,,9,16,25
3890,3890,,17,11,28
3891,3891,,13,18,31
3892,3892,,16,19,35
3893,3893,,10,12,22
3894,3894,,14,18,32
3895,3895,,17,11,28
3896,3896,,14,11,25
3897,3897,,22,12,34
3898,3898,,10,9,19
3899,3899,,15,11,26
3900,3900,,25,14,39
3901,3901,,15,17,32
3902,3902,,12,13,25
3903,3903,,22,11,33
3904,3904,,14,7,21
3905,3905,,20,12,32
3906,3906,,17,14,31
3907,3907,,20,11,31
3908,3908,,14,14,28
3909,3909,,13,11,24
3910,3910,,11,17,28
3911,3911,,15,16,31
3912,3912,,18,13,31
3913,3913,,20,8,28
3914,3914,,14,13,27
3915,3915,,14,13,27
3916,3916,,16,18,34
3917,3917,,21,10,31
3918,3918,,18,15,33
3919,3919,,13,18,31
3920,3920,,18,17,35
3921,3921,,13,12,25
3922,3922,,21,17,38
3923,3923,,14,11,25
3924,3924,,12,12,24
3925,3925,,13,17,30
3926,3926,,13,11,24
3927,3927,,12,18,30
3928,3928,,21,19,40
3929,3929,,11,18,29
3930,3930,,26,16,42
3931,3931,,14,13,27
3932,3932,,13,17,30
3933,3933,,12,10,22
3934,3934,,14,13,27
3935,3935,,14,15,29
3936,3936,,14,18,32
3937,3937,,15,14,29
3938,3938,,12,17,29
3939,3939,,15,23,38
3940,3940,,13,17,30
3941,3941,,7,16,23
3942,3942,,26,16,42
3943,3943,,17,17,34
3944,3944,,13,8,21
3945,3945,,18,9,27
3946,3946,,11,16,27
3947,3947,,20,14,34
3948,3948,,11,7,18
3949,3949,,17,16,33
3950,3950,,15,18,33
3951,3951,,13,11,24
3952,3952,,15,14,29
3953,3953,,23,13,36
3954,3954,,5,19,24
3955,3955,,27,9,36
3956,3956,,12,15,27
3957,3957,,21,18,39
3958,3958,,11,16,27
3959,3959,,20,12,32
3960,3960,,13,13,26
3961,3961,,16,18,34
3962,3962,,19,13,32
3963,3963,,14,10,24
3964,3964,,18,14,32
3965,3965,,25,14,39
3966,3966,,13,9,22
3967,3967,,9,18,27
3968,3968,,19,15,34
3969,3969,,13,12,25
3970,3970,,19,12,31
3971,3971,,8,11,19
3972,3972,,20,11,31
3973,3973,,17,13,30
3974,3974,,16,14,30
3975,3975,,9,10,19
3976,3976,,16,13,29
3977,3977,,14,14,28
3978,3978,,11,15,26
3979,3979,,13,11,24
3980,3980,,14,11,25
3981,3981,,16,5,21
3982,3982,,20,14,34
3983,3983,,21,13,34
3984,3984,,21,10,31
3985,3985,,20,16,36
3986,3986,,18,10,28
3987,3987,,25,12,37
3988,3988,,19,12,31
3989,3989,,20,12,32
3990,3990,,21,11,32
3991,3991,,14,11,25
3992,3992,,19,14,33
3993,3993,,19,9,28
3994,3994,,23,16,39
3995,3995,,9,6,15
3996,3996,,10,15,25
3997,3997,,14,15,29
3998,3998,,18,15,33
3999,3999,,18,15,33
4000,4000,,11,17,28
4001,4001,,21,11,32
4002,4002,,20,18,38
4003,4003,,22,12,34
4004,4004,,14,18,32
4005,4005,,17,18,35
4006,4006,,14,9,23
4007,4007,,17,11,28
4008,4008,,18,14,32
4009,4009,,18,15,33
4010,4010,,18,14,32
4011,4011,,16,21,37
4012,4012,,17,17,34
4013,4013,,19,19,38
4014,4014,,13,10,23
4015,4015,,11,9,20
4016,4016,,22,13,35
4017,4017,,14,12,26
4018,4018,,15,12,27
4019,4019,,16,16,32
4020,4020,,18,7,25
4021,4021,,17,13,30
4022,4022,,16,20,36
4023,4023,,16,15,31
4024,4024,,15,15,30
4025,4025,,20,10,30
4026,4026,,22,13,35
4027,4027,,10,13,23
4028,4028,,23,9,32
4029,4029,,16,15,31
4030,4030,,16,16,32
4031,4031,,21,11,32
4032,4032,,23,12,35
4033,4033,,13,12,25
4034,4034,,15,12,27
4035,4035,,11,13,24
4036,4036,,24,16,40
4037,4037,,11,12,23
4038,4038,,19,16,35
4039,4039,,16,11,27
4040,4040,,15,9,24
4041,4041,,17,14,31
4042,4042,,10,12,22
4043,4043,,13,14,27
4044,4044,,12,14,26
4045,4045,,24,15,39
4046,4046,,22,13,35
4047,4047,,16,20,36
4048,4048,,20,11,31
4049,4049,,23,14,37
4050,4050,,17,19,36
4051,4051,,9,11,20
4052,4052,,22,14,36
4053,4053,,13,10,23
4054,4054,,13,12,25
4055,4055,,15,7,22
4056,4056,,12,20,32
4057,4057,,9,11,20
4058,4058,,10,8,18
4059,4059,,13,9,22
4060,4060,,16,14,30
4061,4061,,18,8,26
4062,4062,,12,9,21
4063,4063,,18,9,27
4064,4064,,18,9,27
4065,4065,,17,11,28
4066,4066,,22,11,33
4067,4067,,11,14,25
4068,4068,,18,11,29
4069,4069,,15,15,30
4070,4070,,15,18,33
4071,4071,,17,11,28
4072,4072,,23,12,35
4073,4073,,13,15,28
4074,4074,,14,13,27
4075,4075,,17,12,29
4076,4076,,18,17,35
4077,4077,,12,14,26
4078,4078,,13,13,26
4079,4079,,16,15,31
4080,4080,,15,14,29
4081,4081,,16,13,29
4082,4082,,17,14,31
4083,4083,,16,15,31
4084,4084,,17,7,24
4085,4085,,17,9,26
4086,4086,,15,14,29
4087,4087,,16,15,31
4088,4088,,18,22,40
4089,4089,,20,17,37
4090,4090,,17,11,28
4091,4091,,19,14,33
4092,4092,,20,13,33
4093,4093,,14,13,27
4094,4094,,20,12,32
4095,4095,,14,11,25
4096,4096,,21,12,33
4097,4097,,12,11,23
4098,4098,,10,5,15
4099,4099,,14,13,27
4100,4100,,18,17,35
4101,4101,,11,8,19
4102,4102,,18,9,27
4103,4103,,21,14,35
4104,4104,,10,12,22
4105,4105,,17,14,31
4106,4106,,10,11,21
4107,4107,,16,11,27
4108,4108,,14,9,23
4109,4109,,17,12,29
4110,4110,,21,10,31
4111,4111,,12,8,20
4112,4112,,19,17,36
4113,4113,,19,17,36
4114,4114,,21,15,36
4115,4115,,19,12,31
4116,4116,,10,19,29
4117,4117,,14,10,24
4118,4118,,28,14,42
4119,4119,,12,18,30
4120,4120,,18,10,28
4121,4121,,14,19,33
4122,4122,,12,14,26
4123,4123,,27,7,34
4124,4124,,15,14,29
4125,4125,,17,16,33
4126,4126,,14,15,29
4127,4127,,15,10,25
4128,4128,,20,9,29
4129,4129,,17,11,28
4130,4130,,21,16,37
4131,4131,,17,10,27
4132,4132,,16,9,25
4133,4133,,17,8,25
4134,4134,,26,11,37
4135,4135,,11,10,21
4136,4136,,15,14,29
4137,4137,,19,14,33
4138,4138,,12,8,20
4139,4139,,18,11,29
4140,4140,,15,11,26
4141,4141,,21,16,37
4142,4142,,25,13,38
4143,4143,,14,14,28
4144,4144,,18,7,25
4145,4145,,11,7,18
4146,4146,,14,10,24
4147,4147,,17,14,31
4148,4148,,21,11,32
4149,4149,,23,8,31
4150,4150,,23,18,41
4151,4151,,20,10,30
4152,4152,,15,9,24
4153,4153,,28,11,39
4154,4154,,12,12,24
4155,4155,,7,12,19
4156,4156,,15,10,25
4157,4157,,17,9,26
4158,4158,,16,14,30
4159,4159,,16,7,23
4160,4160,,7,10,17
4161,4161,,17,13,30
4162,4162,,25,10,35
4163,4163,,25,16,41
4164,4164,,14,13,27
4165,4165,,12,8,20
4166,4166,,24,21,45
4167,4167,,12,11,23
4168,4168,,15,12,27
4169,4169,,17,12,29
4170,4170,,16,15,31
4171,4171,,11,13,24
4172,4172,,22,14,36
4173,4173,,13,16,29
4174,4174,,18,5,23
4175,4175,,12,11,23
4176,4176,,18,9,27
4177,4177,,19,14,33
4178,4178,,18,5,23
4179,4179,,15,12,27
4180,4180,,17,15,32
4181,4181,,17,10,27
4182,4182,,12,5,17
4183,4183,,21,13,34
4184,4184,,17,12,29
4185,4185,,18,12,30
4186,4186,,15,11,26
4187,4187,,19,19,38
4188,4188,,25,12,37
4189,4189,,19,16,35
4190,4190,,15,13,28
4191,4191,,16,9,25
4192,4192,,9,12,21
4193,4193,,17,14,31
4194,4194,,15,14,29
4195,4195,,23,8,31
4196,4196,,12,14,26
4197,4197,,20,13,33
4198,4198,,22,8,30
4199,4199,,12,12,24
4200,4200,,10,6,16
4201,4201,,23,12,35
4202,4202,,23,8,31
4203,4203,,13,14,27
4204,4204,,17,12,29
4205,4205,,17,7,24
4206,4206,,12,7,19
4207,4207,,12,13,25
4208,4208,,19,11,30
4209,4209,,21,13,34
4210,4210,,14,12,26
4211,4211,,16,11,27
4212,4212,,21,11,32
4213,4213,,15,8,23
4214,4214,,14,10,24
4215,4215,,13,13,26
4216,4216,,10,15,25
4217,4217,,17,13,30
4218,4218,,20,7,27
4219,4219,,12,9,21
4220,4220,,13,14,27
4221,4221,,19,11,30
4222,4222,,27,10,37
4223,4223,,17,7,24
4224,4224,,8,10,18
4225,4225,,11,13,24
4226,4226,,9,16,25
4227,4227,,13,12,25
4228,4228,,17,11,28
4229,4229,,20,12,32
4230,4230,,22,9,31
4231,4231,,14,10,24
4232,4232,,16,12,28
4233,4233,,24,8,32
4234,4234,,15,11,26
4235,4235,,22,10,32
4236,4236,,17,13,30
4237,4237,,15,11,26
4238,4238,,15,5,20
4239,4239,,21,18,39
4240,4240,,22,12,34
4241,4241,,14,6,20
4242,4242,,16,9,25
4243,4243,,16,17,33
4244,4244,,22,11,33
4245,4245,,24,15,39
4246,4246,,13,7,20
4247,4247,,16,14,30
4248,4248,,20,13,33
4249,4249,,20,12,32
4250,4250,,17,10,27
4251,4251,,13,11,24
4252,4252,,10,7,17
4253,4253,,13,12,25
4254,4254,,19,8,27
4255,4255,,18,13,31
4256,4256,,23,10,33
4257,4257,,18,9,27
4258,4258,,13,18,31
4259,4259,,15,11,26
4260,4260,,20,14,34
4261,4261,,11,6,17
4262,4262,,24,7,31
4263,4263,,21,10,31
4264,4264,,18,7,25
4265,4265,,22,10,32
4266,4266,,16,14,30
4267,4267,,15,15,30
4268,4268,,11,10,21
4269,4269,,18,5,23
4270,4270,,20,10,30
4271,4271,,17,20,37
4272,4272,,20,7,27
4273,4273,,16,12,28
4274,4274,,13,11,24
4275,4275,,20,14,34
4276,4276,,24,9,33
4277,4277,,26,18,44
4278,4278,,19,6,25
4279,4279,,19,13,32
4280,4280,,19,11,30
4281,4281,,23,8,31
4282,4282,,15,8,23
4283,4283,,15,15,30
4284,4284,,10,13,23
4285,4285,,13,10,23
4286,4286,,16,18,34
4287,4287,,24,9,33
4288,4288,,19,11,30
4289,4289,,19,10,29
4290,4290,,18,12,30
4291,4291,,17,18,35
4292,4292,,20,12,32
4293,4293,,20,8,28
4294,4294,,22,9,31
4295,4295,,20,12,32
4296,4296,,20,11,31
4297,4297,,15,8,23
4298,4298,,31,20,51
4299,4299,,13,13,26
4300,4300,,20,14,34
4301,4301,,24,8,32
4302,4302,,14,19,33
4303,4303,,21,10,31
4304,4304,,19,15,34
4305,4305,,21,15,36
4306,4306,,12,4,16
4307,4307,,18,10,28
4308,4308,,16,12,28
4309,4309,,15,10,25
4310,4310,,20,6,26
4311,4311,,14,8,22
4312,4312,,16,8,24
4313,4313,,16,8,24
4314,4314,,20,4,24
4315,4315,,19,12,31
4316,4316,,20,7,27
4317,4317,,18,16,34
4318,4318,,25,11,36
4319,4319,,20,11,31
4320,4320,,16,13,29
4321,4321,,17,14,31
4322,4322,,23,10,33
4323,4323,,14,11,25
4324,4324,,22,8,30
4325,4325,,23,11,34
4326,4326,,20,12,32
4327,4327,,17,17,34
4328,4328,,14,8,22
4329,4329,,24,15,39
4330,4330,,19,7,26
4331,4331,,18,10,28
4332,4332,,24,10,34
4333,4333,,12,12,24
4334,4334,,19,7,26
4335,4335,,21,11,32
4336,4336,,17,23,40
4337,4337,,17,8,25
4338,4338,,12,8,20
4339,4339,,19,13,32
4340,4340,,19,4,23
4341,4341,,14,10,24
4342,4342,,24,15,39
4343,4343,,23,8,31
4344,4344,,20,11,31
4345,4345,,27,12,39
4346,4346,,12,10,22
4347,4347,,12,11,23
4348,4348,,20,11,31
4349,4349,,28,7,35
4350,4350,,19,17,36
4351,4351,,11,14,25
4352,4352,,20,19,39
4353,4353,,17,9,26
4354,4354,,13,8,21
4355,4355,,17,11,28
4356,4356,,15,11,26
4357,4357,,11,11,22
4358,4358,,15,13,28
4359,4359,,15,12,27
4360,4360,,18,13,31
4361,4361,,20,6,26
4362,4362,,13,12,25
4363,4363,,21,6,27
4364,4364,,13,13,26
4365,4365,,21,11,32
4366,4366,,21,15,36
4367,4367,,12,11,23
4368,4368,,16,13,29
4369,4369,,15,12,27
4370,4370,,21,11,32
4371,4371,,14,5,19
4372,4372,,18,11,29
4373,4373,,11,9,20
4374,4374,,19,13,32
4375,4375,,14,12,26
4376,4376,,24,11,35
4377,4377,,16,14,30
4378,4378,,17,7,24
4379,4379,,20,10,30
4380,4380,,14,15,29
4381,4381,,25,11,36
4382,4382,,22,12,34
4383,4383,,14,10,24
4384,4384,,23,4,27
4385,4385,,20,9,29
4386,4386,,18,16,34
4387,4387,,20,15,35
4388,4388,,23,9,32
4389,4389,,13,10,23
4390,4390,,20,13,33
4391,4391,,24,9,33
4392,4392,,12,9,21
4393,4393,,11,17,28
4394,4394,,20,15,35
4395,4395,,10,16,26
4396,4396,,17,8,25
4397,4397,,18,13,31
4398,4398,,21,15,36
4399,4399,,14,16,30
4400,4400,,16,11,27
4401,4401,,20,8,28
4402,4402,,19,11,30
4403,4403,,22,13,35
4404,4404,,23,10,33
4405,4405,,18,13,31
4406,4406,,19,7,26
4407,4407,,21,12,33
4408,4408,,17,9,26
4409,4409,,15,15,30
4410,4410,,17,4,21
4411,4411,,19,11,30
4412,4412,,11,13,24
4413,4413,,14,13,27
4414,4414,,18,11,29
4415,4415,,23,13,36
4416,4416,,17,12,29
4417,4417,,19,14,33
4418,4418,,17,10,27
4419,4419,,16,9,25
4420,4420,,17,9,26
4421,4421,,18,16,34
4422,4422,,12,6,18
4423,4423,,17,8,25
4424,4424,,17,14,31
4425,4425,,23,6,29
4426,4426,,17,5,22
4427,4427,,20,16,36
4428,4428,,23,13,36
4429,4429,,17,15,32
4430,4430,,20,11,31
4431,4431,,15,9,24
4432,4432,,26,11,37
4433,4433,,17,10,27
4434,4434,,26,19,45
4435,4435,,20,15,35
4436,4436,,12,7,19
4437,4437,,19,14,33
4438,4438,,21,10,31
4439,4439,,23,11,34
4440,4440,,31,10,41
4441,4441,,19,11,30
4442,4442,,14,6,20
4443,4443,,19,9,28
4444,4444,,20,12,32
4445,4445,,24,11,35
4446,4446,,22,17,39
4447,4447,,25,16,41
4448,4448,,11,11,22
4449,4449,,18,5,23
4450,4450,,18,10,28
4451,4451,,19,6,25
